Order ID,Order Date,Ship Date,Ship Mode,Customer ID
CA-2018-143378,2018-09-19,2018-09-25,Standard Class,JR-16210
CA-2018-152660,2018-12-04,2018-12-09,Standard Class,CB-12415
CA-2016-142139,2016-08-31,2016-09-05,Standard Class,SD-20485
CA-2018-145772,2018-06-03,2018-06-07,Standard Class,SS-20140
CA-2017-124100,2017-03-31,2017-04-06,Standard Class,EH-13990
US-2015-158400,2015-10-25,2015-10-28,First Class,AH-10030
CA-2018-162033,2018-03-26,2018-04-02,Standard Class,EM-14200
CA-2015-163447,2015-12-27,2015-12-31,Standard Class,TB-21190
CA-2018-145737,2018-09-15,2018-09-20,Standard Class,AB-10165
CA-2017-148096,2017-08-16,2017-08-19,First Class,AO-10810
CA-2017-146766,2017-11-04,2017-11-04,Same Day,TT-21220
CA-2016-105613,2016-10-18,2016-10-22,Standard Class,KN-16705
US-2017-142251,2017-10-31,2017-11-04,Second Class,FO-14305
CA-2015-131247,2015-03-30,2015-04-04,Standard Class,GA-14725
US-2016-113593,2016-04-18,2016-04-20,First Class,NC-18415
CA-2018-121083,2018-07-09,2018-07-15,Standard Class,JF-15190
CA-2018-151190,2018-06-27,2018-07-01,Standard Class,GT-14710
CA-2015-133543,2015-12-22,2015-12-26,Standard Class,KM-16660
CA-2018-105130,2018-11-21,2018-11-25,Standard Class,PJ-18835
CA-2017-161928,2017-06-27,2017-06-29,Second Class,AC-10660
CA-2018-101322,2018-12-28,2018-12-31,First Class,JG-15310
US-2017-106600,2017-04-08,2017-04-11,First Class,RM-19375
CA-2015-111871,2015-03-18,2015-03-21,Second Class,EK-13795
CA-2018-139437,2018-07-03,2018-07-08,Standard Class,RD-19585
CA-2018-151484,2018-04-20,2018-04-23,First Class,CV-12805
CA-2017-104150,2017-08-03,2017-08-05,Second Class,AG-10330
CA-2017-161025,2017-12-03,2017-12-09,Standard Class,GM-14440
CA-2015-103989,2015-03-19,2015-03-21,First Class,MC-17605
CA-2016-142433,2016-04-20,2016-04-25,Standard Class,ES-14020
CA-2016-132815,2016-09-19,2016-09-22,Second Class,RW-19540
CA-2015-101266,2015-08-27,2015-08-30,Second Class,MM-17920
CA-2017-141523,2017-12-19,2017-12-24,Second Class,MH-17440
US-2015-106299,2015-08-02,2015-08-08,Standard Class,NZ-18565
CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575
CA-2017-143609,2017-12-11,2017-12-13,First Class,DB-13270
CA-2016-138331,2016-08-07,2016-08-12,Standard Class,JK-15625
CA-2016-138954,2016-11-15,2016-11-17,First Class,MH-17785
CA-2018-157903,2018-04-04,2018-04-08,Standard Class,AM-10705
CA-2017-157259,2017-12-24,2017-12-28,Standard Class,JM-15535
CA-2018-107986,2018-12-13,2018-12-13,Same Day,MW-18220
CA-2018-104927,2018-12-22,2018-12-26,Standard Class,AG-10330
CA-2018-113453,2018-10-21,2018-10-28,Standard Class,CM-12160
CA-2016-149909,2016-11-13,2016-11-17,Standard Class,RA-19915
CA-2016-146675,2016-04-16,2016-04-20,Standard Class,SB-20185
CA-2017-118332,2017-12-16,2017-12-23,Standard Class,PK-19075
CA-2017-133669,2017-10-21,2017-10-27,Standard Class,SV-20935
CA-2018-145660,2018-12-01,2018-12-03,First Class,MG-17650
CA-2017-133697,2017-10-20,2017-10-24,Second Class,CM-12445
CA-2018-148138,2018-09-29,2018-10-03,Standard Class,ME-18010
CA-2018-119809,2018-08-18,2018-08-25,Standard Class,YS-21880
CA-2018-149944,2018-11-12,2018-11-16,Second Class,MB-17305
CA-2015-128538,2015-10-11,2015-10-15,Standard Class,AS-10240
CA-2016-161711,2016-11-28,2016-12-03,Standard Class,MC-17425
US-2016-129553,2016-07-27,2016-08-02,Standard Class,PG-18820
CA-2017-160220,2017-10-20,2017-10-26,Standard Class,JS-16030
US-2018-157224,2018-09-14,2018-09-18,Second Class,JB-16000
CA-2018-140627,2018-12-23,2018-12-27,Standard Class,DK-12985
CA-2016-133445,2016-10-05,2016-10-09,Standard Class,JF-15490
CA-2015-148782,2015-11-02,2015-11-07,Standard Class,PO-18850
CA-2017-148208,2017-01-22,2017-01-27,Standard Class,BT-11530
CA-2018-127656,2018-07-11,2018-07-17,Standard Class,NW-18400
US-2018-142188,2018-09-11,2018-09-11,Same Day,JF-15415
CA-2017-144400,2017-02-23,2017-02-27,Standard Class,AC-10420
US-2017-155180,2017-01-22,2017-01-29,Standard Class,TB-21280
CA-2016-134075,2016-12-12,2016-12-16,Standard Class,HA-14905
US-2017-131912,2017-10-29,2017-11-01,Second Class,LH-17155
CA-2018-141572,2018-05-28,2018-05-31,Second Class,LO-17170
CA-2015-134621,2015-12-21,2015-12-28,Standard Class,DP-13390
CA-2017-165561,2017-11-24,2017-11-28,Standard Class,CR-12580
CA-2016-112305,2016-11-20,2016-11-25,Standard Class,KB-16405
CA-2018-121580,2018-05-29,2018-06-04,Standard Class,ML-17410
CA-2015-101147,2015-12-02,2015-12-04,First Class,MC-17575
CA-2015-165806,2015-04-07,2015-04-07,Same Day,VM-21685
CA-2016-151624,2016-09-08,2016-09-14,Standard Class,VW-21775
CA-2018-139444,2018-09-09,2018-09-15,Standard Class,GK-14620
CA-2016-133977,2016-09-06,2016-09-08,Second Class,AT-10435
CA-2018-141425,2018-11-02,2018-11-06,Second Class,AR-10825
CA-2016-133536,2016-03-28,2016-03-30,Second Class,JH-15820
CA-2016-150441,2016-08-13,2016-08-17,Second Class,RA-19285
CA-2016-162607,2016-05-12,2016-05-18,Standard Class,RO-19780
CA-2018-103506,2018-07-23,2018-07-27,Standard Class,LR-17035
CA-2017-132479,2017-09-24,2017-09-26,First Class,MK-17905
CA-2018-160724,2018-05-05,2018-05-10,Standard Class,YS-21880
US-2017-115952,2017-10-06,2017-10-06,Same Day,JH-15910
CA-2015-146731,2015-11-03,2015-11-08,Standard Class,AT-10735
CA-2016-115392,2016-10-01,2016-10-04,Second Class,RM-19675
CA-2018-102379,2018-12-02,2018-12-06,Standard Class,BB-11545
CA-2018-149706,2018-12-11,2018-12-12,First Class,AS-10285
US-2017-139087,2017-07-17,2017-07-22,Second Class,DK-13375
CA-2018-152226,2018-05-12,2018-05-16,Standard Class,JH-15910
CA-2016-116484,2016-11-20,2016-11-26,Standard Class,JK-15205
CA-2017-100944,2017-09-24,2017-09-28,Standard Class,EH-13765
CA-2017-125080,2017-10-21,2017-10-26,Standard Class,VW-21775
CA-2017-121020,2017-10-24,2017-10-31,Standard Class,CG-12040
CA-2015-100090,2015-07-08,2015-07-12,Standard Class,EB-13705
US-2016-139675,2016-03-13,2016-03-18,Second Class,NF-18595
CA-2018-143756,2018-12-02,2018-12-05,First Class,ME-17725
CA-2016-151253,2016-04-22,2016-04-26,Standard Class,AZ-10750
CA-2015-141152,2015-09-16,2015-09-19,First Class,RF-19345
CA-2015-141313,2015-12-28,2016-01-01,Standard Class,AJ-10780
CA-2015-169852,2015-10-21,2015-10-26,Standard Class,SF-20965
CA-2018-107314,2018-11-30,2018-12-03,First Class,MZ-17335
US-2015-161305,2015-06-06,2015-06-12,Standard Class,SB-20170
CA-2018-166919,2018-11-23,2018-11-27,Standard Class,AH-10210
CA-2018-162712,2018-06-18,2018-06-20,Second Class,NK-18490
CA-2018-107552,2018-05-05,2018-05-05,Same Day,AI-10855
CA-2017-163328,2017-11-04,2017-11-06,Second Class,TP-21565
CA-2015-112837,2015-09-11,2015-09-16,Standard Class,LW-17125
CA-2018-120019,2018-02-16,2018-02-21,Standard Class,NG-18355
CA-2015-100762,2015-11-24,2015-11-29,Standard Class,NG-18355
CA-2018-161459,2018-11-25,2018-11-29,Second Class,EB-13750
CA-2018-160017,2018-09-28,2018-10-02,Standard Class,SP-20860
CA-2015-123316,2015-10-13,2015-10-17,Standard Class,SP-20545
CA-2015-141299,2015-06-03,2015-06-07,Second Class,RB-19795
CA-2015-104402,2015-06-17,2015-06-23,Standard Class,DB-13660
CA-2016-110289,2016-10-29,2016-11-02,Standard Class,NB-18655
CA-2015-167927,2015-01-20,2015-01-26,Standard Class,XP-21865
CA-2015-133305,2015-07-11,2015-07-15,Standard Class,MH-17455
CA-2017-165995,2017-08-30,2017-09-06,Standard Class,BG-11740
CA-2018-143112,2018-10-05,2018-10-09,Standard Class,TS-21370
US-2017-105830,2017-12-31,2018-01-02,First Class,DB-13660
CA-2016-146255,2016-03-07,2016-03-10,First Class,EM-14140
CA-2018-104822,2018-10-20,2018-10-20,Same Day,RB-19465
CA-2016-104486,2016-05-01,2016-05-06,Standard Class,PO-18850
CA-2018-161557,2018-09-03,2018-09-08,Standard Class,AG-10900
CA-2018-161130,2018-11-03,2018-11-08,Standard Class,BF-11275
US-2016-161347,2016-09-13,2016-09-19,Standard Class,HG-14845
US-2016-109015,2016-09-06,2016-09-12,Standard Class,BS-11590
CA-2015-110611,2015-10-06,2015-10-13,Standard Class,JD-16015
CA-2018-139080,2018-01-23,2018-01-28,Standard Class,CS-12250
CA-2016-115693,2016-12-10,2016-12-15,Standard Class,FC-14245
US-2015-107993,2015-11-25,2015-11-30,Standard Class,SE-20110
CA-2018-110443,2018-11-21,2018-11-25,Standard Class,CK-12205
CA-2018-144848,2018-04-04,2018-04-05,First Class,DS-13030
US-2018-147998,2018-05-19,2018-05-24,Standard Class,SA-20830
CA-2017-103919,2017-10-03,2017-10-07,Standard Class,TP-21565
CA-2017-113425,2017-11-21,2017-11-21,Same Day,JK-16120
CA-2018-143035,2018-10-03,2018-10-05,Second Class,CC-12430
CA-2015-107811,2015-04-29,2015-05-03,Standard Class,LA-16780
CA-2017-163216,2017-10-07,2017-10-10,First Class,AW-10930
US-2017-116442,2017-12-15,2017-12-22,Standard Class,BP-11230
CA-2018-150623,2018-04-10,2018-04-14,Standard Class,DB-13360
US-2015-163797,2015-04-08,2015-04-13,Standard Class,PC-19000
CA-2017-127236,2017-03-29,2017-04-02,Standard Class,TB-21595
US-2018-104661,2018-01-15,2018-01-18,First Class,TB-21250
CA-2015-134103,2015-01-30,2015-02-04,Standard Class,MV-18190
CA-2016-147529,2016-02-07,2016-02-11,Standard Class,DK-12835
CA-2017-129126,2017-12-14,2017-12-19,Standard Class,PK-19075
CA-2018-131632,2018-10-31,2018-11-04,Standard Class,AH-10120
CA-2018-151981,2018-08-06,2018-08-12,Standard Class,GM-14455
CA-2018-125472,2018-05-30,2018-05-31,First Class,BD-11725
CA-2016-156328,2016-11-30,2016-12-05,Standard Class,RM-19375
CA-2018-154074,2018-08-31,2018-09-02,Second Class,BW-11110
CA-2018-161774,2018-05-14,2018-05-15,First Class,GT-14710
CA-2018-151211,2018-08-17,2018-08-23,Standard Class,AH-10120
CA-2018-142671,2018-11-10,2018-11-14,Second Class,DR-12940
CA-2018-144750,2018-08-21,2018-08-21,Same Day,DL-13495
CA-2017-111976,2017-03-08,2017-03-12,Standard Class,BD-11620
CA-2017-140130,2017-10-31,2017-11-05,Standard Class,HW-14935
CA-2015-159121,2015-07-26,2015-08-01,Standard Class,JO-15145
CA-2016-149650,2016-10-24,2016-10-27,First Class,RD-19660
CA-2018-115777,2018-08-19,2018-08-24,Standard Class,DO-13645
CA-2017-143714,2017-05-23,2017-05-27,Standard Class,CC-12370
CA-2015-165764,2015-11-03,2015-11-07,Standard Class,SH-20395
CA-2016-121405,2016-03-30,2016-04-04,Standard Class,FC-14335
US-2018-116897,2018-05-27,2018-05-29,First Class,JG-15160
US-2018-113992,2018-12-14,2018-12-19,Standard Class,LC-16885
CA-2015-166891,2015-10-04,2015-10-06,First Class,CC-12220
CA-2017-101161,2017-10-13,2017-10-20,Standard Class,BW-11110
CA-2016-151785,2016-03-05,2016-03-10,Standard Class,JJ-15445
US-2018-119816,2018-03-04,2018-03-06,Second Class,TT-21460
CA-2016-156510,2016-09-25,2016-09-29,Standard Class,EH-13990
US-2016-110261,2016-12-19,2016-12-23,Second Class,PR-18880
CA-2016-125710,2016-10-08,2016-10-13,Standard Class,BT-11680
CA-2018-161102,2018-07-31,2018-08-03,First Class,EC-14050
CA-2015-110065,2015-08-05,2015-08-11,Standard Class,SP-20650
US-2018-133361,2018-05-14,2018-05-17,First Class,AJ-10780
US-2017-155404,2017-09-22,2017-09-28,Standard Class,AS-10630
CA-2016-114503,2016-11-13,2016-11-17,Standard Class,AA-10375
CA-2018-153080,2018-05-22,2018-05-25,Second Class,EH-13945
CA-2017-163804,2017-12-02,2017-12-08,Standard Class,DB-13270
CA-2016-108532,2016-08-29,2016-09-02,Standard Class,CC-12100
CA-2015-151897,2015-06-06,2015-06-10,Standard Class,VT-21700
CA-2017-113292,2017-03-18,2017-03-20,Second Class,DB-13060
CA-2015-149524,2015-01-14,2015-01-15,First Class,BS-11590
CA-2018-140872,2018-06-03,2018-06-10,Standard Class,NR-18550
CA-2018-113908,2018-06-03,2018-06-09,Standard Class,KN-16390
CA-2016-120621,2016-03-21,2016-03-26,Standard Class,JW-16075
US-2018-148866,2018-09-19,2018-09-24,Standard Class,JM-15535
CA-2015-149594,2015-09-15,2015-09-19,Standard Class,MF-18250
CA-2017-113845,2017-11-20,2017-11-25,Standard Class,FA-14230
CA-2018-111262,2018-10-28,2018-11-01,Second Class,KH-16510
CA-2016-103135,2016-07-24,2016-07-28,Standard Class,SS-20515
CA-2015-129147,2015-11-02,2015-11-06,Standard Class,LC-17050
CA-2018-128265,2018-11-17,2018-11-22,Second Class,VW-21775
CA-2017-152331,2017-06-26,2017-06-30,Standard Class,LD-16855
US-2017-128909,2017-10-09,2017-10-11,Second Class,SP-20545
CA-2018-102197,2018-12-20,2018-12-26,Standard Class,DK-13150
CA-2018-167640,2018-03-06,2018-03-10,Standard Class,FC-14245
US-2018-116652,2018-09-15,2018-09-19,Standard Class,RD-19480
CA-2018-138289,2018-01-16,2018-01-18,Second Class,AR-10540
CA-2017-129308,2017-07-07,2017-07-13,Standard Class,CC-12100
CA-2017-157791,2017-12-23,2017-12-28,Second Class,CA-11965
CA-2015-146864,2015-12-22,2015-12-26,Standard Class,BT-11530
CA-2015-103744,2015-02-23,2015-02-27,Standard Class,MG-17875
US-2018-107384,2018-12-04,2018-12-08,Standard Class,TP-21130
CA-2015-128209,2015-11-17,2015-11-22,Standard Class,GT-14710
CA-2015-169684,2015-10-20,2015-10-23,First Class,FH-14365
CA-2016-109862,2016-10-25,2016-10-30,Standard Class,HK-14890
US-2018-107888,2018-11-16,2018-11-19,First Class,CC-12220
US-2018-154872,2018-05-14,2018-05-18,Standard Class,DP-13000
CA-2015-113880,2015-03-01,2015-03-05,Standard Class,VF-21715
US-2016-164966,2016-07-30,2016-08-01,First Class,GH-14410
CA-2016-126739,2016-11-01,2016-11-03,Second Class,JH-16180
CA-2018-161578,2018-12-16,2018-12-21,Second Class,RB-19465
CA-2015-137092,2015-10-20,2015-10-22,Second Class,LS-16975
CA-2016-166947,2016-06-05,2016-06-10,Standard Class,EB-13750
CA-2017-160941,2017-07-21,2017-07-26,Standard Class,DK-12835
CA-2018-144680,2018-03-31,2018-04-02,First Class,SC-20260
CA-2015-166086,2015-05-07,2015-05-12,Standard Class,CT-11995
CA-2018-131282,2018-02-05,2018-02-08,Second Class,CB-12025
CA-2015-100678,2015-04-18,2015-04-22,Standard Class,KM-16720
CA-2017-161543,2017-05-10,2017-05-16,Standard Class,RD-19720
CA-2017-160535,2017-11-25,2017-11-30,Standard Class,BP-11050
CA-2018-123085,2018-03-03,2018-03-08,Standard Class,EJ-13720
CA-2016-153752,2016-12-06,2016-12-11,Second Class,RO-19780
CA-2015-103660,2015-08-25,2015-08-30,Standard Class,MW-18220
CA-2017-169887,2017-10-22,2017-10-22,Same Day,MS-17530
CA-2017-148516,2017-08-07,2017-08-11,Standard Class,DW-13585
CA-2018-104731,2018-07-21,2018-07-27,Standard Class,AM-10705
CA-2015-164749,2015-03-23,2015-03-26,First Class,BG-11740
CA-2016-103716,2016-04-30,2016-05-06,Standard Class,KB-16585
CA-2017-126795,2017-06-13,2017-06-16,Second Class,GT-14710
CA-2016-146290,2016-05-04,2016-05-11,Standard Class,SV-20815
CA-2018-157112,2018-04-23,2018-04-26,First Class,GG-14650
CA-2015-169257,2015-06-06,2015-06-12,Standard Class,SV-20785
CA-2015-154095,2015-12-02,2015-12-07,Standard Class,ON-18715
CA-2018-146346,2018-06-17,2018-06-20,First Class,RA-19945
CA-2017-148852,2017-05-26,2017-05-31,Standard Class,SV-20785
US-2016-118906,2016-03-10,2016-03-10,Same Day,KB-16585
CA-2017-168921,2017-10-20,2017-10-22,First Class,AG-10495
CA-2016-107678,2016-04-21,2016-04-28,Standard Class,JK-16090
CA-2017-123512,2017-06-17,2017-06-19,First Class,MV-18190
US-2018-167402,2018-01-13,2018-01-18,Second Class,CP-12085
CA-2015-130449,2015-09-06,2015-09-09,First Class,VP-21760
CA-2016-141250,2016-01-19,2016-01-23,Standard Class,PM-18940
CA-2015-145541,2015-12-14,2015-12-21,Standard Class,TB-21400
CA-2015-138513,2015-05-23,2015-05-27,Standard Class,EH-13990
CA-2016-135489,2016-09-19,2016-09-22,Second Class,GW-14605
CA-2016-125696,2016-10-02,2016-10-06,Standard Class,NP-18685
CA-2017-105081,2017-12-25,2017-12-30,Standard Class,JE-15715
US-2017-146857,2017-05-06,2017-05-08,Second Class,BE-11455
CA-2017-166275,2017-10-24,2017-10-24,Same Day,SS-20590
CA-2018-144498,2018-05-06,2018-05-06,Same Day,MB-18085
CA-2018-103352,2018-11-27,2018-11-30,Second Class,RP-19390
CA-2015-108609,2015-10-31,2015-11-02,Second Class,AJ-10780
CA-2018-128328,2018-08-05,2018-08-09,Standard Class,PO-18865
US-2016-156496,2016-08-10,2016-08-16,Standard Class,WB-21850
US-2017-127334,2017-12-15,2017-12-21,Standard Class,MP-18175
US-2018-124779,2018-09-08,2018-09-11,First Class,BF-11020
CA-2018-135937,2018-02-20,2018-02-27,Standard Class,KM-16375
CA-2016-129322,2016-08-08,2016-08-10,Second Class,DB-13405
CA-2018-162173,2018-10-26,2018-11-01,Standard Class,OT-18730
CA-2017-115483,2017-07-14,2017-07-18,Second Class,JS-15880
CA-2018-122175,2018-05-12,2018-05-14,Second Class,CA-12775
CA-2018-161088,2018-05-25,2018-05-29,Standard Class,MH-18115
CA-2015-154837,2015-08-23,2015-08-27,Second Class,RB-19645
CA-2016-153794,2016-09-11,2016-09-16,Standard Class,SB-20290
CA-2016-135510,2016-09-05,2016-09-12,Standard Class,TW-21025
CA-2016-109337,2016-11-21,2016-11-23,Second Class,DL-13330
CA-2015-150329,2015-10-10,2015-10-14,Standard Class,SD-20485
CA-2018-145037,2018-09-02,2018-09-07,Second Class,TB-21055
CA-2018-154466,2018-01-01,2018-01-02,First Class,DP-13390
CA-2015-109134,2015-11-05,2015-11-10,Standard Class,DE-13255
US-2016-129637,2016-12-17,2016-12-22,Standard Class,MC-18100
CA-2016-165162,2016-05-14,2016-05-21,Standard Class,HG-15025
CA-2018-140494,2018-03-10,2018-03-15,Second Class,CM-11815
CA-2018-104108,2018-12-02,2018-12-09,Standard Class,RP-19855
US-2018-165869,2018-07-31,2018-08-05,Standard Class,LS-17200
CA-2018-160899,2018-08-11,2018-08-13,Second Class,DR-12940
CA-2018-144225,2018-09-30,2018-10-02,Second Class,CC-12475
US-2017-163538,2017-08-26,2017-08-30,Standard Class,SS-20515
US-2017-155103,2017-12-02,2017-12-07,Standard Class,JF-15190
CA-2018-145429,2018-07-21,2018-07-25,Standard Class,SW-20455
CA-2016-153535,2016-05-20,2016-05-24,Standard Class,SG-20470
CA-2016-139164,2016-06-23,2016-06-28,Standard Class,CS-12355
CA-2017-112277,2017-09-10,2017-09-15,Standard Class,SC-20695
CA-2015-167724,2015-04-13,2015-04-18,Standard Class,BF-11170
CA-2016-123141,2016-11-14,2016-11-19,Standard Class,GZ-14470
CA-2017-149503,2017-12-09,2017-12-12,First Class,SP-20650
CA-2018-163069,2018-08-18,2018-08-21,Second Class,PJ-19015
CA-2018-107629,2018-12-14,2018-12-14,Same Day,DB-13060
CA-2017-134789,2017-04-08,2017-04-15,Standard Class,CK-12325
CA-2017-130442,2017-12-16,2017-12-19,First Class,SF-20065
CA-2018-102974,2018-09-19,2018-09-24,Standard Class,DP-13105
US-2018-166394,2018-09-04,2018-09-06,Second Class,VM-21835
CA-2017-128811,2017-09-12,2017-09-16,Standard Class,SF-20200
CA-2018-145443,2018-08-10,2018-08-15,Second Class,SC-20695
CA-2017-165827,2017-11-04,2017-11-09,Standard Class,MF-17665
CA-2016-156734,2016-06-18,2016-06-20,First Class,BV-11245
CA-2015-120096,2015-07-04,2015-07-07,First Class,KE-16420
CA-2016-141754,2016-12-20,2016-12-25,Standard Class,EM-14200
CA-2017-123358,2017-04-10,2017-04-17,Standard Class,BT-11680
CA-2015-144029,2015-05-26,2015-05-31,Standard Class,MM-18055
US-2018-101784,2018-07-06,2018-07-11,Standard Class,PO-18850
CA-2016-156923,2016-02-16,2016-02-20,Standard Class,SP-20860
CA-2018-111269,2018-06-16,2018-06-18,Second Class,CS-12355
CA-2018-159156,2018-11-13,2018-11-16,First Class,KB-16600
CA-2018-100230,2018-12-11,2018-12-15,Standard Class,AA-10375
CA-2017-154767,2017-06-28,2017-06-30,Second Class,BP-11155
CA-2018-124205,2018-09-15,2018-09-19,Standard Class,TC-21145
CA-2018-165715,2018-12-02,2018-12-08,Standard Class,BG-11035
CA-2018-100636,2018-06-26,2018-06-30,Standard Class,DO-13435
CA-2017-162943,2017-07-24,2017-07-26,Second Class,DB-12970
CA-2017-144764,2017-09-02,2017-09-08,Standard Class,RL-19615
CA-2018-100615,2018-04-20,2018-04-24,Standard Class,SJ-20215
CA-2015-109302,2015-08-12,2015-08-16,Standard Class,CS-12175
CA-2018-139787,2018-09-19,2018-09-23,Standard Class,JP-16135
CA-2018-139402,2018-12-09,2018-12-13,Standard Class,NC-18535
CA-2017-119018,2017-11-04,2017-11-08,Standard Class,CW-11905
CA-2016-105361,2016-03-29,2016-04-04,Standard Class,CM-12115
US-2017-152373,2017-09-05,2017-09-11,Standard Class,PT-19090
US-2018-166037,2018-01-28,2018-02-01,Standard Class,CL-12700
US-2017-147711,2017-09-03,2017-09-08,Second Class,HF-14995
CA-2018-121293,2018-07-25,2018-07-28,Second Class,JC-15775
CA-2016-118843,2016-09-13,2016-09-20,Standard Class,JH-15910
CA-2016-161445,2016-09-07,2016-09-09,Second Class,CC-12610
CA-2017-124527,2017-11-16,2017-11-17,First Class,IM-15055
CA-2017-162348,2017-11-10,2017-11-15,Standard Class,BF-11170
CA-2015-141005,2015-08-15,2015-08-18,First Class,CS-12355
CA-2016-145394,2016-11-16,2016-11-20,Standard Class,MC-17605
CA-2016-168809,2016-08-25,2016-08-25,Same Day,MC-18100
CA-2017-109827,2017-12-25,2018-01-01,Standard Class,LW-16825
CA-2015-152233,2015-10-05,2015-10-06,First Class,KH-16510
CA-2015-125682,2015-11-22,2015-11-25,First Class,RB-19645
CA-2018-162880,2018-12-25,2018-12-29,Standard Class,GD-14590
CA-2016-128125,2016-03-31,2016-04-05,Standard Class,EB-13705
CA-2018-156237,2018-09-14,2018-09-15,First Class,PS-18760
CA-2015-144414,2015-06-17,2015-06-21,Standard Class,GH-14425
CA-2018-163860,2018-12-28,2019-01-01,Standard Class,LO-17170
US-2018-115609,2018-11-02,2018-11-07,Standard Class,CS-12505
CA-2016-154291,2016-07-25,2016-07-29,Standard Class,YS-21880
CA-2017-118689,2017-10-02,2017-10-09,Standard Class,TC-20980
CA-2017-140438,2017-12-24,2017-12-27,Second Class,PW-19030
US-2018-123204,2018-07-21,2018-07-27,Standard Class,CS-11860
CA-2016-112522,2016-10-10,2016-10-17,Standard Class,DP-13165
